center,steering
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_50_10_075.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_48_00_568.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_49_47_028.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_50_25_650.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_55_18_482.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_57_14_281.jpg,0.5853839
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_50_52_982.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_50_42_645.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_51_46_795.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_53_07_792.jpg,-0.4009895
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_57_12_330.jpg,0.002463341
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_48_11_061.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_51_56_625.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_53_39_502.jpg,0.3245437
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_49_37_635.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_55_43_975.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_48_57_937.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_53_21_611.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_50_37_643.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_51_27_069.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_50_22_018.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_52_53_245.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_50_55_933.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_53_01_721.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_52_52_614.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_52_19_973.jpg,-0.37551
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_54_10_385.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_49_10_125.jpg,-0.0374794
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_49_33_205.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_49_54_364.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_49_18_256.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_48_14_176.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_56_42_959.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_52_30_894.jpg,1.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_48_59_822.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_49_12_518.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_56_24_779.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_55_46_743.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_48_05_748.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_52_14_694.jpg,-0.3663754
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_53_38_057.jpg,0.2030318
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_50_06_032.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_51_58_094.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_52_48_920.jpg,-1.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_52_44_661.jpg,0.191637
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_50_01_366.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_49_28_829.jpg,-0.1295307
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_48_43_409.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_55_15_952.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_55_41_057.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_54_21_817.jpg,0.343287
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_54_30_806.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_51_08_021.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_54_19_377.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_57_22_646.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_52_14_586.jpg,-0.6937294
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_50_07_316.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_53_18_482.jpg,0.5277214
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_48_02_494.jpg,-0.362001
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_53_24_114.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_54_51_941.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_52_23_781.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_53_17_096.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_52_18_677.jpg,-0.3281608
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_55_15_425.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_51_17_728.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_55_23_793.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_55_26_514.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_52_27_373.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_51_26_373.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_50_04_404.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_51_10_676.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_54_36_916.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_51_51_613.jpg,-0.2079449
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_55_20_619.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_49_03_117.jpg,-0.03110504
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_51_31_496.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_55_32_801.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_52_52_375.jpg,0.2641411
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_48_26_273.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_55_05_756.jpg,0.1996858
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_48_01_482.jpg,-0.4250193
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_50_48_631.jpg,-0.2818315
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_48_43_177.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_53_19_040.jpg,-0.3230224
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_51_43_681.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_52_43_991.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_49_18_492.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_54_18_380.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_55_27_395.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_51_12_188.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_48_06_323.jpg,-0.3613114
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_54_15_892.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_55_15_199.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_57_17_541.jpg,0.4927711
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_53_56_676.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_56_32_504.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_53_14_599.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_49_08_923.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_56_21_142.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_56_22_134.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_54_12_921.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_51_47_861.jpg,-0.1575787
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_49_38_655.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_56_20_279.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_56_40_579.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_53_59_726.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_48_25_590.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_57_03_675.jpg,0.2764256
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_52_56_407.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_56_09_608.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_53_50_242.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_50_28_321.jpg,-0.1647964
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_53_49_889.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_48_45_112.jpg,-0.2489491
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_48_29_327.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_56_22_576.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_52_33_281.jpg,-1.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_54_15_330.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_54_04_183.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_49_43_829.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_54_55_121.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_50_05_336.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_54_14_613.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_55_34_635.jpg,0.07764673
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_50_45_820.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_52_18_568.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_50_25_407.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_50_15_552.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_52_58_636.jpg,0.1721764
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_49_04_635.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_51_45_817.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_55_56_489.jpg,-0.1297739
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_54_11_265.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_56_25_103.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_49_26_124.jpg,-0.1509268
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_56_47_067.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_50_16_791.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_56_31_629.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_48_09_553.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_55_52_222.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_55_00_520.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_56_03_196.jpg,0.2190757
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_53_24_918.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_50_06_984.jpg,-0.1982431
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_54_47_180.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_49_17_884.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_52_47_366.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_52_42_126.jpg,-1.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_52_27_030.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_53_20_417.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_53_40_529.jpg,0.541008
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_49_49_379.jpg,-0.231873
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_47_57_507.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_52_14_814.jpg,-0.01014948
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_56_44_877.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_48_37_864.jpg,-0.110635
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_54_18_242.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_57_13_606.jpg,0.1752033
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_52_34_813.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_56_46_961.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_51_16_144.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_48_43_282.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_54_31_153.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_57_09_159.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_53_52_221.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_50_17_580.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_50_30_208.jpg,-0.7914963
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_55_18_614.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_57_13_237.jpg,0.4040551
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_51_52_175.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_53_55_639.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_55_22_179.jpg,-0.230361
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_54_38_298.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_52_44_224.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_53_31_122.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_48_53_374.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_49_03_597.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_54_18_494.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_48_44_028.jpg,-0.1130576
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_48_33_356.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_49_04_108.jpg,-0.4701455
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_50_52_159.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_51_21_789.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_54_35_191.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_53_23_274.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_54_57_663.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_54_35_825.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_53_08_862.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_50_31_263.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_55_18_018.jpg,0.3443463
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_49_43_331.jpg,-0.1424489
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_56_06_779.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_48_31_105.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_54_52_697.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_49_51_939.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_48_10_381.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_55_20_117.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_49_04_758.jpg,-0.366693
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_55_19_552.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_48_36_518.jpg,-0.1202817
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_48_31_219.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_48_12_795.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_54_50_305.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_55_12_502.jpg,0.1469514
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_50_55_677.jpg,-0.1748907
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_47_58_900.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_52_45_962.jpg,1.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_55_37_016.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_56_12_190.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_56_04_580.jpg,0.251682
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_53_56_896.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_55_17_028.jpg,0.03267646
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_54_18_877.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_50_09_432.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_54_17_695.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_51_44_849.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_56_17_314.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_57_08_297.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_53_33_837.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_53_41_759.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_52_11_424.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_52_32_351.jpg,-1.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_52_30_128.jpg,1.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_49_02_563.jpg,0.0
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_55_35_264.jpg,0.1261897
/home/jagannath/Desktop/SELF_DRIVING_DATA/Training_data/IMG/center_2024_12_31_07_50_43_928.jpg,0.0
